"Estado","% Ocupación"
"Nuevo León","68.94"
"Nayarit","66.11"
"Colima","62.84"
"Coahuila de Zaragoza","57.60"
"Puebla","52.41"
"Veracruz de Ignacio de La Llave","49.28"
"Tabasco","48.30"
"Ciudad de México","47.47"
"Tamaulipas","45.19"
"Guanajuato","44.93"
"Hidalgo","43.17"
"Yucatán","42.97"
"México","41.96"
"Zacatecas","41.08"
"Michoacán de Ocampo","39.87"
"Baja California Sur","39.79"
"Sinaloa","38.48"
"Aguascalientes","36.29"
"Baja California","35.22"
"Oaxaca","34.70"
"Quintana Roo","34.05"
"Sonora","33.52"
"San Luis Potosí","32.68"
"Morelos","32.38"
"Guerrero","31.21"
"Durango","29.30"
"Chiapas","25.27"
"Jalisco","24.79"
"Querétaro","23.67"
"Campeche","21.21"
"Chihuahua","20.71"
"Tlaxcala","20.18"
