"Estado","% Ocupación"
"Ciudad de México","38.45"
"Morelos","35.43"
"Puebla","34.93"
"México","29.88"
"Tlaxcala","28.26"
"Oaxaca","27.02"
"Querétaro","26.24"
"Guerrero","24.11"
"Durango","21.81"
"Hidalgo","21.14"
"Veracruz de Ignacio de La Llave","19.74"
"Baja California Sur","18.90"
"Tabasco","17.98"
"Nuevo León","17.50"
"Michoacán de Ocampo","17.26"
"Sonora","16.26"
"Chihuahua","15.07"
"Aguascalientes","14.87"
"Colima","13.33"
"Sinaloa","13.22"
"Quintana Roo","12.88"
"Yucatán","12.21"
"Guanajuato","11.94"
"Jalisco","11.77"
"Nayarit","11.60"
"Tamaulipas","11.60"
"Zacatecas","11.05"
"San Luis Potosí","8.59"
"Baja California","6.23"
"Coahuila de Zaragoza","6.10"
"Chiapas","3.87"
"Campeche","1.69"
