"Estado","% Ocupación"
"Puebla","29.64"
"Ciudad de México","24.79"
"Morelos","24.37"
"Durango","22.80"
"Guerrero","22.50"
"Hidalgo","21.21"
"México","20.95"
"Chihuahua","19.87"
"Oaxaca","19.74"
"Baja California Sur","18.28"
"Querétaro","16.64"
"Sonora","16.08"
"Quintana Roo","15.81"
"Aguascalientes","15.68"
"Michoacán de Ocampo","14.63"
"Tabasco","12.68"
"Nuevo León","12.61"
"Veracruz de Ignacio de La Llave","12.19"
"Tamaulipas","12.00"
"Zacatecas","10.93"
"Sinaloa","10.92"
"Nayarit","10.45"
"Baja California","9.34"
"Yucatán","9.29"
"Jalisco","8.90"
"Tlaxcala","8.88"
"Colima","8.00"
"Guanajuato","7.64"
"San Luis Potosí","6.94"
"Chiapas","3.99"
"Campeche","3.07"
"Coahuila de Zaragoza","3.06"
