"Estado","% Ocupación"
"Querétaro","80.55"
"Ciudad de México","69.69"
"México","65.50"
"Yucatán","64.10"
"Tlaxcala","62.50"
"Oaxaca","58.87"
"Puebla","40.13"
"Hidalgo","39.34"
"Aguascalientes","37.93"
"Nuevo León","37.78"
"Morelos","35.71"
"Zacatecas","35.00"
"Jalisco","33.96"
"Tabasco","33.33"
"Sinaloa","30.69"
"Veracruz de Ignacio de La Llave","30.17"
"Tamaulipas","29.50"
"Guanajuato","26.88"
"Guerrero","25.86"
"Michoacán de Ocampo","25.64"
"San Luis Potosí","25.60"
"Baja California Sur","25.00"
"Chihuahua","24.76"
"Durango","20.77"
"Quintana Roo","19.04"
"Colima","16.66"
"Baja California","13.95"
"Sonora","9.21"
"Coahuila de Zaragoza","9.09"
"Chiapas","4.83"
"Nayarit","3.33"
"Campeche","3.12"
