"Estado","% Ocupación"
"Chihuahua","64.10"
"Aguascalientes","50.74"
"Nuevo León","50.08"
"Durango","50.00"
"Ciudad de México","43.28"
"Zacatecas","42.23"
"Coahuila de Zaragoza","42.08"
"Oaxaca","36.07"
"Morelos","31.86"
"Baja California","30.58"
"Querétaro","30.13"
"México","29.47"
"San Luis Potosí","25.29"
"Sinaloa","22.98"
"Colima","22.44"
"Hidalgo","21.86"
"Jalisco","21.54"
"Guerrero","20.72"
"Baja California Sur","20.63"
"Michoacán de Ocampo","17.24"
"Veracruz de Ignacio de La Llave","15.97"
"Tabasco","15.94"
"Tamaulipas","15.19"
"Puebla","13.73"
"Sonora","13.70"
"Tlaxcala","12.21"
"Yucatán","11.44"
"Guanajuato","11.33"
"Nayarit","8.33"
"Quintana Roo","8.12"
"Chiapas","2.28"
"Campeche","0.55"
