"Estado","% Ocupación"
"Ciudad de México","38.14"
"Tabasco","33.33"
"Chihuahua","32.21"
"Querétaro","29.34"
"Aguascalientes","26.47"
"México","25.71"
"Colima","25.35"
"Yucatán","24.03"
"Oaxaca","23.50"
"Tlaxcala","22.83"
"Puebla","21.28"
"Michoacán de Ocampo","20.75"
"Morelos","20.28"
"Sinaloa","20.18"
"Durango","18.79"
"Veracruz de Ignacio de La Llave","18.20"
"Hidalgo","18.09"
"Sonora","16.01"
"San Luis Potosí","15.35"
"Baja California Sur","15.15"
"Nuevo León","15.11"
"Jalisco","13.93"
"Guerrero","13.00"
"Baja California","9.60"
"Tamaulipas","9.52"
"Zacatecas","9.46"
"Quintana Roo","8.67"
"Guanajuato","8.13"
"Nayarit","7.47"
"Chiapas","6.32"
"Coahuila de Zaragoza","5.86"
"Campeche","2.36"
