"Estado","% Ocupación"
"Tlaxcala","100.00"
"Zacatecas","91.66"
"Ciudad de México","90.62"
"Nuevo León","84.45"
"México","81.69"
"Aguascalientes","76.00"
"Querétaro","75.67"
"Puebla","73.28"
"Guanajuato","72.09"
"Oaxaca","66.30"
"Durango","64.28"
"Yucatán","62.85"
"Tabasco","56.31"
"Jalisco","53.58"
"Veracruz de Ignacio de La Llave","51.94"
"Hidalgo","50.00"
"Sinaloa","48.57"
"Morelos","47.14"
"Tamaulipas","44.91"
"Baja California","42.85"
"Guerrero","37.73"
"Sonora","33.33"
"San Luis Potosí","32.94"
"Michoacán de Ocampo","30.30"
"Nayarit","30.00"
"Baja California Sur","30.00"
"Chihuahua","27.92"
"Quintana Roo","27.47"
"Coahuila de Zaragoza","26.53"
"Colima","23.80"
"Chiapas","22.05"
"Campeche","12.50"
