"Estado","% Ocupación"
"Tabasco","40.55"
"Chihuahua","35.26"
"Ciudad de México","24.59"
"Aguascalientes","24.05"
"Puebla","22.19"
"México","19.56"
"Yucatán","19.32"
"Oaxaca","19.30"
"Michoacán de Ocampo","18.62"
"Querétaro","16.66"
"Colima","16.66"
"Baja California Sur","16.58"
"Tlaxcala","16.39"
"Nayarit","15.74"
"Baja California","14.23"
"Hidalgo","13.93"
"Nuevo León","13.68"
"Guerrero","13.53"
"Sinaloa","12.87"
"Veracruz de Ignacio de La Llave","12.74"
"Jalisco","12.72"
"Durango","12.40"
"Tamaulipas","10.81"
"Sonora","10.52"
"Morelos","9.55"
"Quintana Roo","8.97"
"Zacatecas","8.88"
"Coahuila de Zaragoza","8.37"
"San Luis Potosí","7.96"
"Guanajuato","5.82"
"Chiapas","5.06"
"Campeche","4.65"
