"Estado","% Ocupación"
"Ciudad de México","67.71"
"Baja California","61.50"
"Aguascalientes","60.52"
"México","52.52"
"Zacatecas","49.68"
"Querétaro","42.20"
"Nuevo León","40.00"
"Coahuila de Zaragoza","38.70"
"Hidalgo","37.00"
"Durango","33.58"
"Oaxaca","32.67"
"Tlaxcala","32.00"
"Jalisco","31.93"
"San Luis Potosí","31.06"
"Sonora","30.67"
"Tabasco","30.37"
"Chihuahua","28.82"
"Guanajuato","22.83"
"Sinaloa","21.67"
"Michoacán de Ocampo","21.56"
"Baja California Sur","19.58"
"Morelos","19.25"
"Yucatán","19.10"
"Puebla","17.25"
"Colima","13.63"
"Veracruz de Ignacio de La Llave","13.39"
"Tamaulipas","12.50"
"Guerrero","10.40"
"Quintana Roo","7.66"
"Nayarit","5.55"
"Chiapas","2.29"
"Campeche","1.14"
