"Estado","% Ocupación"
"Ciudad de México","33.54"
"Puebla","28.56"
"Morelos","28.46"
"México","27.17"
"Durango","25.20"
"Oaxaca","22.30"
"Guerrero","20.27"
"Querétaro","20.13"
"Baja California Sur","19.85"
"Tlaxcala","19.65"
"Tabasco","18.37"
"Chihuahua","18.36"
"Hidalgo","18.35"
"Sonora","17.62"
"Aguascalientes","16.32"
"Veracruz de Ignacio de La Llave","15.86"
"Michoacán de Ocampo","15.86"
"Nuevo León","13.67"
"Tamaulipas","12.42"
"Sinaloa","12.28"
"Nayarit","11.60"
"Quintana Roo","11.07"
"Zacatecas","11.05"
"Yucatán","10.55"
"Colima","10.36"
"Jalisco","10.09"
"Guanajuato","8.52"
"San Luis Potosí","8.29"
"Baja California","8.26"
"Coahuila de Zaragoza","4.66"
"Chiapas","3.66"
"Campeche","1.41"
