"Estado","% Ocupación"
"Nayarit","100.00"
"Tlaxcala","100.00"
"Zacatecas","82.60"
"Querétaro","71.87"
"Ciudad de México","67.60"
"Yucatán","65.07"
"Tamaulipas","64.42"
"Veracruz de Ignacio de La Llave","64.06"
"Nuevo León","61.64"
"Oaxaca","60.39"
"Colima","60.00"
"Tabasco","58.26"
"Durango","55.10"
"Puebla","54.87"
"México","52.36"
"Quintana Roo","51.89"
"Sinaloa","50.61"
"Aguascalientes","46.93"
"Baja California","46.87"
"Guanajuato","43.87"
"Baja California Sur","38.23"
"Michoacán de Ocampo","37.77"
"Sonora","36.48"
"Jalisco","34.14"
"Morelos","34.00"
"San Luis Potosí","33.92"
"Chiapas","33.10"
"Guerrero","32.14"
"Coahuila de Zaragoza","31.48"
"Chihuahua","29.11"
"Hidalgo","28.26"
"Campeche","15.00"
