"Estado","% Ocupación"
"Ciudad de México","79.57"
"México","75.54"
"Guerrero","68.36"
"Morelos","55.78"
"Tabasco","54.80"
"Chiapas","51.13"
"Baja California","50.77"
"Puebla","47.67"
"Tlaxcala","45.80"
"Hidalgo","44.13"
"Nayarit","41.53"
"Sinaloa","40.53"
"Veracruz de Ignacio de La Llave","40.47"
"Sonora","39.96"
"Quintana Roo","31.18"
"Oaxaca","29.47"
"Yucatán","26.55"
"Querétaro","26.03"
"Colima","24.79"
"Coahuila de Zaragoza","23.07"
"Chihuahua","23.04"
"Guanajuato","21.26"
"Nuevo León","20.41"
"Campeche","17.64"
"Jalisco","16.24"
"Michoacán de Ocampo","15.45"
"Durango","15.28"
"Aguascalientes","12.25"
"Tamaulipas","11.81"
"Zacatecas","11.32"
"Baja California Sur","10.97"
"San Luis Potosí","10.57"
