"Estado","% Ocupación"
"Nuevo León","55.85"
"Aguascalientes","55.82"
"Colima","54.54"
"Ciudad de México","43.12"
"Baja California","42.64"
"San Luis Potosí","41.29"
"Durango","39.17"
"Puebla","37.73"
"Yucatán","36.17"
"México","35.35"
"Tlaxcala","35.33"
"Jalisco","34.02"
"Coahuila de Zaragoza","32.93"
"Zacatecas","31.87"
"Sinaloa","31.32"
"Querétaro","30.49"
"Tamaulipas","30.43"
"Veracruz de Ignacio de La Llave","29.49"
"Tabasco","28.69"
"Michoacán de Ocampo","27.90"
"Hidalgo","26.85"
"Quintana Roo","26.27"
"Oaxaca","25.21"
"Baja California Sur","24.65"
"Morelos","22.81"
"Chihuahua","22.35"
"Nayarit","20.51"
"Sonora","18.31"
"Guanajuato","15.45"
"Guerrero","15.02"
"Chiapas","12.50"
"Campeche","6.76"
