"Estado","% Ocupación"
"Tabasco","81.63"
"Nayarit","79.48"
"Nuevo León","77.11"
"Colima","70.27"
"Veracruz de Ignacio de La Llave","64.35"
"Guanajuato","63.30"
"Sonora","57.90"
"Puebla","56.71"
"Coahuila de Zaragoza","53.32"
"Tlaxcala","52.48"
"Ciudad de México","51.80"
"México","49.98"
"Sinaloa","47.35"
"Tamaulipas","47.27"
"Baja California","43.92"
"Quintana Roo","40.62"
"Oaxaca","38.73"
"Hidalgo","37.24"
"Guerrero","35.50"
"Chiapas","34.62"
"Campeche","33.12"
"Yucatán","31.93"
"San Luis Potosí","30.15"
"Baja California Sur","30.07"
"Durango","29.20"
"Aguascalientes","25.67"
"Jalisco","24.75"
"Michoacán de Ocampo","23.85"
"Morelos","23.62"
"Chihuahua","20.87"
"Querétaro","18.64"
"Zacatecas","17.13"
