"Estado","% Ocupación"
"Ciudad de México","68.65"
"México","66.86"
"Sonora","59.51"
"Puebla","55.49"
"Guanajuato","54.19"
"Colima","53.60"
"Tlaxcala","53.30"
"Guerrero","52.62"
"Baja California","51.97"
"Veracruz de Ignacio de La Llave","51.36"
"Tabasco","51.12"
"Nayarit","46.03"
"Morelos","45.58"
"Coahuila de Zaragoza","43.73"
"Nuevo León","43.45"
"Sinaloa","40.72"
"Chiapas","39.61"
"Hidalgo","38.53"
"Oaxaca","35.53"
"Yucatán","34.44"
"Michoacán de Ocampo","32.63"
"Tamaulipas","31.49"
"Campeche","30.01"
"Quintana Roo","24.83"
"Jalisco","24.47"
"Aguascalientes","23.90"
"Durango","22.10"
"Querétaro","21.11"
"Chihuahua","18.75"
"San Luis Potosí","17.02"
"Zacatecas","14.33"
"Baja California Sur","7.40"
