"Estado","% Ocupación"
"Nayarit","67.74"
"Colima","66.31"
"Nuevo León","62.89"
"Hidalgo","55.26"
"Coahuila de Zaragoza","47.11"
"Ciudad de México","45.49"
"Michoacán de Ocampo","42.96"
"Puebla","41.38"
"Zacatecas","41.30"
"México","40.59"
"Veracruz de Ignacio de La Llave","39.47"
"Baja California Sur","38.81"
"Tamaulipas","37.31"
"Sinaloa","35.91"
"Durango","35.71"
"Yucatán","34.59"
"Guanajuato","33.86"
"Aguascalientes","31.52"
"Tabasco","31.00"
"Baja California","30.62"
"San Luis Potosí","29.45"
"Guerrero","29.28"
"Oaxaca","28.57"
"Querétaro","27.82"
"Sonora","27.75"
"Quintana Roo","26.28"
"Jalisco","26.07"
"Chihuahua","24.46"
"Morelos","23.68"
"Tlaxcala","15.75"
"Campeche","14.00"
"Chiapas","12.71"
