"Estado","% Ocupación"
"Tlaxcala","75.00"
"Veracruz de Ignacio de La Llave","73.17"
"Colima","71.42"
"Ciudad de México","70.78"
"Querétaro","70.58"
"México","64.10"
"Baja California","63.52"
"Oaxaca","62.79"
"Nuevo León","62.32"
"Sonora","62.29"
"Sinaloa","59.74"
"San Luis Potosí","57.14"
"Michoacán de Ocampo","54.54"
"Yucatán","51.78"
"Nayarit","50.00"
"Guerrero","47.61"
"Guanajuato","47.43"
"Puebla","46.87"
"Tabasco","46.66"
"Durango","45.71"
"Chiapas","44.80"
"Campeche","43.58"
"Aguascalientes","40.90"
"Quintana Roo","40.54"
"Morelos","40.00"
"Tamaulipas","39.44"
"Jalisco","31.73"
"Chihuahua","30.48"
"Zacatecas","29.41"
"Coahuila de Zaragoza","26.00"
"Hidalgo","18.29"
"Baja California Sur","7.69"
