"Estado","% Ocupación"
"Colima","57.97"
"Nuevo León","50.53"
"Yucatán","47.63"
"Aguascalientes","45.67"
"Baja California","44.98"
"Ciudad de México","43.60"
"Tlaxcala","41.08"
"Tabasco","39.11"
"San Luis Potosí","38.79"
"Puebla","38.68"
"México","38.53"
"Sinaloa","38.27"
"Tamaulipas","37.93"
"Zacatecas","37.88"
"Veracruz de Ignacio de La Llave","37.34"
"Coahuila de Zaragoza","35.13"
"Durango","34.09"
"Nayarit","33.60"
"Quintana Roo","32.57"
"Oaxaca","31.91"
"Baja California Sur","30.55"
"Michoacán de Ocampo","30.46"
"Querétaro","29.29"
"Jalisco","29.06"
"Morelos","24.67"
"Hidalgo","23.22"
"Guerrero","19.73"
"Chiapas","18.95"
"Sonora","18.88"
"Guanajuato","18.65"
"Campeche","16.49"
"Chihuahua","14.39"
