"Estado","% Ocupación"
"Colima","100.00"
"Ciudad de México","79.60"
"México","76.38"
"Tlaxcala","75.00"
"Guerrero","72.50"
"Morelos","67.85"
"Puebla","67.41"
"Veracruz de Ignacio de La Llave","63.21"
"Baja California","58.57"
"Oaxaca","55.55"
"Querétaro","55.00"
"Nayarit","53.84"
"Chiapas","45.83"
"Sinaloa","40.62"
"Quintana Roo","38.59"
"Sonora","37.93"
"Yucatán","33.92"
"Tabasco","33.12"
"Guanajuato","31.70"
"San Luis Potosí","31.42"
"Michoacán de Ocampo","28.57"
"Hidalgo","25.71"
"Chihuahua","24.00"
"Tamaulipas","19.51"
"Zacatecas","19.04"
"Jalisco","14.50"
"Nuevo León","14.22"
"Campeche","13.51"
"Aguascalientes","11.11"
"Coahuila de Zaragoza","7.14"
"Durango","3.44"
"Baja California Sur","0.00"
