"Estado","% Ocupación"
"Nuevo León","64.95"
"Colima","59.03"
"Tabasco","53.45"
"Zacatecas","50.33"
"Baja California","49.12"
"Ciudad de México","48.14"
"Tlaxcala","46.21"
"Yucatán","46.20"
"Puebla","44.56"
"Veracruz de Ignacio de La Llave","43.90"
"Aguascalientes","41.93"
"Sinaloa","41.42"
"Coahuila de Zaragoza","40.00"
"Nayarit","39.77"
"México","38.10"
"San Luis Potosí","37.32"
"Quintana Roo","36.09"
"Tamaulipas","35.83"
"Baja California Sur","33.88"
"Jalisco","32.87"
"Oaxaca","31.83"
"Durango","30.47"
"Hidalgo","28.51"
"Sonora","28.11"
"Querétaro","28.02"
"Morelos","26.01"
"Chiapas","25.93"
"Guanajuato","22.26"
"Guerrero","20.96"
"Michoacán de Ocampo","20.16"
"Chihuahua","19.67"
"Campeche","15.10"
