"Estado","% Ocupación"
"Durango","70.12"
"Coahuila de Zaragoza","67.36"
"Chihuahua","66.33"
"Zacatecas","63.26"
"Nuevo León","62.53"
"Ciudad de México","60.39"
"Hidalgo","47.23"
"Aguascalientes","45.97"
"México","45.60"
"Guanajuato","42.16"
"Querétaro","39.51"
"Oaxaca","29.85"
"Sonora","28.08"
"Guerrero","26.28"
"Baja California","25.81"
"Puebla","25.07"
"Nayarit","25.00"
"Jalisco","23.37"
"Michoacán de Ocampo","23.12"
"San Luis Potosí","23.06"
"Veracruz de Ignacio de La Llave","21.29"
"Sinaloa","18.49"
"Colima","17.57"
"Tamaulipas","17.31"
"Tabasco","16.73"
"Quintana Roo","15.99"
"Baja California Sur","15.78"
"Morelos","14.41"
"Tlaxcala","13.67"
"Yucatán","12.01"
"Campeche","2.88"
"Chiapas","1.71"
