"Estado","% Ocupación"
"Zacatecas","100.00"
"Tlaxcala","100.00"
"Ciudad de México","92.46"
"Nuevo León","88.05"
"México","85.52"
"Puebla","78.64"
"Querétaro","75.00"
"Guanajuato","75.00"
"Aguascalientes","71.84"
"Tabasco","68.22"
"Yucatán","64.86"
"Oaxaca","62.96"
"Nayarit","61.29"
"Jalisco","59.91"
"Sinaloa","58.65"
"Durango","57.74"
"Morelos","53.94"
"Veracruz de Ignacio de La Llave","51.79"
"Hidalgo","50.66"
"Tamaulipas","49.05"
"San Luis Potosí","48.27"
"Baja California","48.00"
"Baja California Sur","44.44"
"Chihuahua","36.03"
"Quintana Roo","36.00"
"Michoacán de Ocampo","35.55"
"Guerrero","32.71"
"Coahuila de Zaragoza","30.61"
"Colima","28.57"
"Sonora","23.68"
"Chiapas","23.52"
"Campeche","14.70"
