"Estado","% Ocupación"
"Ciudad de México","79.66"
"Baja California","75.46"
"México","72.66"
"Nuevo León","54.39"
"Querétaro","52.69"
"Hidalgo","52.04"
"Aguascalientes","48.31"
"Zacatecas","45.91"
"Tlaxcala","45.00"
"Sonora","36.63"
"Oaxaca","36.15"
"Tabasco","34.30"
"Morelos","32.50"
"Coahuila de Zaragoza","31.41"
"Jalisco","31.22"
"Guanajuato","30.98"
"Baja California Sur","30.05"
"Durango","29.36"
"San Luis Potosí","28.32"
"Sinaloa","25.58"
"Puebla","25.44"
"Chihuahua","25.42"
"Veracruz de Ignacio de La Llave","21.79"
"Yucatán","20.45"
"Michoacán de Ocampo","18.77"
"Guerrero","17.56"
"Colima","15.62"
"Quintana Roo","15.19"
"Tamaulipas","13.50"
"Nayarit","8.00"
"Chiapas","5.36"
"Campeche","2.84"
