"Estado","% Ocupación"
"Nuevo León","51.28"
"Aguascalientes","49.04"
"Colima","44.44"
"Ciudad de México","40.70"
"Puebla","36.76"
"San Luis Potosí","35.78"
"Baja California","35.33"
"Durango","32.18"
"Zacatecas","31.84"
"Veracruz de Ignacio de La Llave","31.66"
"Yucatán","31.16"
"Querétaro","30.71"
"Jalisco","30.40"
"México","29.97"
"Hidalgo","28.84"
"Sinaloa","28.45"
"Coahuila de Zaragoza","27.55"
"Baja California Sur","26.88"
"Michoacán de Ocampo","25.27"
"Tamaulipas","24.66"
"Tabasco","24.45"
"Oaxaca","24.11"
"Quintana Roo","23.94"
"Chihuahua","21.31"
"Tlaxcala","18.79"
"Nayarit","18.70"
"Morelos","14.78"
"Sonora","13.88"
"Guanajuato","13.69"
"Guerrero","12.25"
"Chiapas","6.94"
"Campeche","6.76"
