"Estado","% Ocupación"
"Nuevo León","54.67"
"Colima","51.35"
"Yucatán","50.85"
"San Luis Potosí","44.65"
"Baja California","44.52"
"Aguascalientes","44.30"
"Ciudad de México","42.34"
"Tlaxcala","39.69"
"Tamaulipas","39.11"
"Tabasco","38.93"
"México","37.48"
"Puebla","37.28"
"Veracruz de Ignacio de La Llave","36.78"
"Zacatecas","36.47"
"Sinaloa","36.25"
"Durango","34.78"
"Coahuila de Zaragoza","34.36"
"Baja California Sur","34.28"
"Nayarit","32.75"
"Quintana Roo","32.56"
"Oaxaca","32.23"
"Querétaro","31.50"
"Jalisco","29.25"
"Michoacán de Ocampo","29.24"
"Hidalgo","22.98"
"Morelos","20.51"
"Guanajuato","19.90"
"Sonora","19.28"
"Guerrero","18.43"
"Chiapas","17.47"
"Chihuahua","15.80"
"Campeche","12.31"
