"Estado","% Ocupación"
"Ciudad de México","79.11"
"Morelos","78.00"
"México","76.20"
"Guanajuato","66.90"
"Puebla","66.62"
"Hidalgo","64.12"
"Guerrero","61.85"
"Nuevo León","56.86"
"Nayarit","55.02"
"Baja California Sur","50.00"
"Querétaro","49.23"
"Michoacán de Ocampo","48.26"
"Oaxaca","48.19"
"Jalisco","43.21"
"Veracruz de Ignacio de La Llave","42.42"
"Colima","37.93"
"Sonora","36.19"
"Tlaxcala","35.56"
"Durango","35.41"
"Aguascalientes","34.08"
"Zacatecas","33.07"
"San Luis Potosí","31.81"
"Sinaloa","31.76"
"Baja California","27.40"
"Quintana Roo","26.45"
"Coahuila de Zaragoza","26.39"
"Tamaulipas","21.87"
"Tabasco","21.14"
"Chihuahua","17.26"
"Yucatán","14.94"
"Chiapas","12.95"
"Campeche","4.45"
