"Estado","% Ocupación"
"Nuevo León","49.41"
"Nayarit","45.74"
"Ciudad de México","40.44"
"Colima","39.28"
"Guerrero","35.72"
"México","33.43"
"Hidalgo","31.07"
"Michoacán de Ocampo","30.54"
"Oaxaca","30.09"
"Durango","30.00"
"Coahuila de Zaragoza","29.56"
"Veracruz de Ignacio de La Llave","28.57"
"Chihuahua","28.23"
"Puebla","24.26"
"Tamaulipas","23.04"
"Zacatecas","22.94"
"Sinaloa","22.20"
"Morelos","21.37"
"Jalisco","21.32"
"Aguascalientes","20.59"
"Baja California Sur","20.52"
"Guanajuato","20.00"
"San Luis Potosí","19.56"
"Tabasco","18.81"
"Querétaro","18.76"
"Baja California","18.61"
"Sonora","18.16"
"Quintana Roo","16.06"
"Yucatán","15.59"
"Tlaxcala","11.08"
"Chiapas","4.36"
"Campeche","3.96"
