"Estado","% Ocupación"
"Ciudad de México","83.60"
"México","75.11"
"Baja California","72.54"
"Nuevo León","54.09"
"Hidalgo","50.00"
"Querétaro","45.73"
"Zacatecas","45.39"
"Aguascalientes","44.44"
"Tlaxcala","42.96"
"Morelos","42.55"
"Tabasco","37.50"
"Oaxaca","36.97"
"Sonora","34.34"
"Jalisco","32.05"
"Durango","31.85"
"Guanajuato","31.64"
"San Luis Potosí","29.04"
"Coahuila de Zaragoza","28.06"
"Puebla","27.96"
"Baja California Sur","27.77"
"Sinaloa","24.57"
"Michoacán de Ocampo","22.22"
"Veracruz de Ignacio de La Llave","19.74"
"Chihuahua","19.32"
"Guerrero","16.74"
"Quintana Roo","16.43"
"Yucatán","16.25"
"Colima","14.43"
"Tamaulipas","13.65"
"Nayarit","8.06"
"Chiapas","6.09"
"Campeche","2.50"
