"Estado","% Ocupación"
"Ciudad de México","64.61"
"Tlaxcala","58.04"
"México","53.92"
"Nuevo León","49.14"
"Morelos","48.45"
"Oaxaca","47.87"
"Colima","46.42"
"Hidalgo","44.85"
"Michoacán de Ocampo","42.85"
"Veracruz de Ignacio de La Llave","41.41"
"Aguascalientes","40.80"
"Querétaro","39.75"
"Puebla","39.41"
"Tabasco","36.91"
"Jalisco","36.40"
"San Luis Potosí","36.00"
"Guerrero","35.42"
"Baja California","34.54"
"Guanajuato","31.23"
"Zacatecas","30.72"
"Nayarit","27.63"
"Baja California Sur","26.26"
"Sinaloa","26.10"
"Yucatán","24.27"
"Durango","23.96"
"Tamaulipas","22.74"
"Sonora","22.67"
"Coahuila de Zaragoza","20.45"
"Chihuahua","19.18"
"Quintana Roo","15.15"
"Chiapas","10.61"
"Campeche","4.47"
