"Estado","% Ocupación"
"Querétaro","67.64"
"Michoacán de Ocampo","43.75"
"Yucatán","40.00"
"Tabasco","38.88"
"Aguascalientes","34.48"
"Chihuahua","33.33"
"Zacatecas","33.33"
"México","32.51"
"Ciudad de México","31.94"
"Tamaulipas","30.18"
"Guerrero","27.63"
"Sonora","23.25"
"Oaxaca","22.66"
"Nuevo León","22.01"
"Quintana Roo","21.66"
"Puebla","20.93"
"Sinaloa","19.62"
"Durango","19.44"
"Jalisco","15.21"
"Veracruz de Ignacio de La Llave","14.93"
"Guanajuato","10.29"
"San Luis Potosí","7.79"
"Chiapas","7.54"
"Baja California","7.31"
"Hidalgo","6.55"
"Colima","6.25"
"Coahuila de Zaragoza","5.55"
"Morelos","3.84"
"Campeche","0.00"
"Baja California Sur","0.00"
"Tlaxcala","0.00"
"Nayarit","0.00"
