"Estado","% Ocupación"
"Ciudad de México","85.01"
"México","80.98"
"Baja California","77.02"
"Hidalgo","75.38"
"Guanajuato","75.35"
"Nuevo León","69.74"
"Morelos","61.67"
"Puebla","53.79"
"Querétaro","52.57"
"Sonora","50.95"
"Michoacán de Ocampo","45.45"
"Coahuila de Zaragoza","43.53"
"Oaxaca","42.73"
"Nayarit","42.07"
"Zacatecas","41.20"
"Durango","37.74"
"Tlaxcala","37.39"
"Jalisco","35.88"
"Guerrero","32.69"
"Veracruz de Ignacio de La Llave","32.01"
"Tabasco","31.45"
"Aguascalientes","29.95"
"Baja California Sur","29.92"
"Tamaulipas","24.01"
"Sinaloa","21.66"
"Quintana Roo","21.65"
"Colima","21.46"
"Chihuahua","21.21"
"San Luis Potosí","20.38"
"Yucatán","8.27"
"Chiapas","4.45"
"Campeche","4.21"
