"Estado","% Ocupación"
"Nuevo León","54.95"
"Colima","52.88"
"Aguascalientes","51.57"
"Ciudad de México","41.08"
"Baja California","40.30"
"Puebla","40.00"
"San Luis Potosí","39.10"
"Durango","37.62"
"Coahuila de Zaragoza","35.18"
"México","33.61"
"Zacatecas","33.12"
"Querétaro","32.16"
"Jalisco","31.35"
"Veracruz de Ignacio de La Llave","30.44"
"Yucatán","29.79"
"Tlaxcala","29.32"
"Sinaloa","27.82"
"Tamaulipas","27.68"
"Oaxaca","26.63"
"Hidalgo","25.67"
"Michoacán de Ocampo","25.45"
"Nayarit","24.39"
"Tabasco","23.37"
"Quintana Roo","22.61"
"Chihuahua","21.11"
"Morelos","20.38"
"Baja California Sur","20.38"
"Sonora","15.64"
"Guanajuato","15.03"
"Guerrero","12.98"
"Campeche","9.77"
"Chiapas","8.67"
