"Estado","% Ocupación"
"Oaxaca","52.34"
"Ciudad de México","52.31"
"México","43.01"
"Querétaro","41.74"
"Aguascalientes","40.00"
"Colima","36.25"
"Tabasco","35.26"
"San Luis Potosí","32.01"
"Nuevo León","31.72"
"Hidalgo","29.71"
"Jalisco","28.84"
"Yucatán","28.72"
"Morelos","27.27"
"Veracruz de Ignacio de La Llave","26.72"
"Tlaxcala","25.71"
"Chihuahua","23.42"
"Michoacán de Ocampo","20.75"
"Zacatecas","20.23"
"Puebla","19.43"
"Guanajuato","18.04"
"Coahuila de Zaragoza","18.03"
"Guerrero","17.67"
"Sinaloa","17.56"
"Baja California Sur","17.07"
"Baja California","15.35"
"Durango","14.93"
"Nayarit","14.89"
"Tamaulipas","11.88"
"Quintana Roo","11.06"
"Sonora","8.92"
"Chiapas","8.16"
"Campeche","7.35"
