"Estado","% Ocupación"
"Ciudad de México","57.75"
"México","43.53"
"Colima","42.85"
"Aguascalientes","42.48"
"Morelos","41.66"
"Tlaxcala","40.42"
"Nuevo León","38.78"
"Yucatán","38.50"
"Oaxaca","38.37"
"Tabasco","38.12"
"Querétaro","34.34"
"Michoacán de Ocampo","34.02"
"San Luis Potosí","32.28"
"Puebla","31.01"
"Veracruz de Ignacio de La Llave","30.43"
"Jalisco","30.38"
"Hidalgo","26.08"
"Sinaloa","25.07"
"Durango","24.06"
"Guanajuato","23.16"
"Zacatecas","23.12"
"Guerrero","21.45"
"Chihuahua","20.63"
"Baja California Sur","17.24"
"Baja California","16.98"
"Coahuila de Zaragoza","16.58"
"Nayarit","15.97"
"Tamaulipas","13.91"
"Sonora","12.18"
"Quintana Roo","7.78"
"Campeche","6.01"
"Chiapas","5.55"
