"Estado","% Ocupación"
"Ciudad de México","88.44"
"Guanajuato","86.13"
"México","83.67"
"Hidalgo","82.62"
"Nuevo León","81.76"
"Puebla","79.80"
"Morelos","79.16"
"Guerrero","73.09"
"Nayarit","67.03"
"Querétaro","65.35"
"Veracruz de Ignacio de La Llave","55.15"
"Michoacán de Ocampo","54.30"
"Jalisco","52.23"
"Oaxaca","51.79"
"Sonora","49.45"
"Tlaxcala","49.03"
"Colima","48.46"
"Baja California","45.27"
"Baja California Sur","44.94"
"Coahuila de Zaragoza","44.19"
"Aguascalientes","43.51"
"San Luis Potosí","40.73"
"Zacatecas","39.57"
"Sinaloa","37.62"
"Durango","34.44"
"Tamaulipas","29.33"
"Tabasco","29.22"
"Quintana Roo","27.75"
"Chihuahua","22.51"
"Chiapas","15.38"
"Yucatán","14.20"
"Campeche","4.59"
