"Estado","% Ocupación"
"Ciudad de México","88.66"
"Guanajuato","86.23"
"México","85.73"
"Hidalgo","82.93"
"Nuevo León","82.91"
"Puebla","78.54"
"Morelos","76.25"
"Nayarit","73.18"
"Querétaro","65.05"
"Baja California","62.58"
"Guerrero","60.00"
"Tlaxcala","57.14"
"Michoacán de Ocampo","54.00"
"Sonora","52.52"
"Oaxaca","51.60"
"Jalisco","50.80"
"Veracruz de Ignacio de La Llave","50.45"
"Coahuila de Zaragoza","48.39"
"Zacatecas","47.38"
"Baja California Sur","44.98"
"Durango","43.48"
"Aguascalientes","43.14"
"San Luis Potosí","42.35"
"Colima","41.86"
"Sinaloa","37.75"
"Tabasco","31.16"
"Tamaulipas","30.29"
"Quintana Roo","27.80"
"Chihuahua","20.75"
"Chiapas","14.89"
"Yucatán","13.79"
"Campeche","5.33"
