"Estado","% Ocupación"
"Yucatán","76.92"
"Coahuila de Zaragoza","50.00"
"Querétaro","50.00"
"Quintana Roo","34.78"
"Zacatecas","33.33"
"Tabasco","33.33"
"Nuevo León","32.53"
"Tamaulipas","30.76"
"Sinaloa","26.41"
"México","25.00"
"Aguascalientes","24.52"
"Oaxaca","21.21"
"Sonora","20.40"
"Puebla","19.76"
"Durango","19.64"
"Veracruz de Ignacio de La Llave","17.27"
"Baja California","14.28"
"Chihuahua","13.33"
"Michoacán de Ocampo","12.50"
"Campeche","12.50"
"Jalisco","12.20"
"Ciudad de México","11.52"
"Chiapas","9.52"
"Guerrero","7.77"
"San Luis Potosí","7.40"
"Colima","5.55"
"Guanajuato","5.35"
"Morelos","0.00"
"Baja California Sur","0.00"
"Nayarit","0.00"
"Hidalgo","0.00"
"Tlaxcala","0.00"
