"Estado","% Ocupación"
"Nayarit","100.00"
"Querétaro","67.64"
"Ciudad de México","47.96"
"Zacatecas","40.00"
"Tabasco","38.00"
"Aguascalientes","37.93"
"México","37.50"
"Yucatán","37.14"
"Puebla","34.05"
"Durango","29.48"
"Veracruz de Ignacio de La Llave","27.09"
"Oaxaca","27.00"
"Chihuahua","25.26"
"Sinaloa","25.22"
"Sonora","25.00"
"Guerrero","22.91"
"Nuevo León","22.71"
"Jalisco","21.96"
"Hidalgo","21.56"
"San Luis Potosí","19.44"
"Tamaulipas","15.78"
"Michoacán de Ocampo","15.62"
"Morelos","14.08"
"Guanajuato","11.82"
"Baja California","11.62"
"Coahuila de Zaragoza","11.42"
"Colima","11.11"
"Quintana Roo","10.90"
"Campeche","6.25"
"Chiapas","3.17"
"Tlaxcala","0.00"
"Baja California Sur","0.00"
