"Estado","% Ocupación"
"Ciudad de México","65.12"
"Oaxaca","54.03"
"México","49.48"
"Colima","48.14"
"Morelos","45.04"
"Nuevo León","44.67"
"Tlaxcala","43.26"
"Aguascalientes","40.00"
"Michoacán de Ocampo","39.92"
"Veracruz de Ignacio de La Llave","38.05"
"Querétaro","37.46"
"Yucatán","36.70"
"Jalisco","36.61"
"San Luis Potosí","34.83"
"Tabasco","33.51"
"Puebla","33.41"
"Nayarit","31.69"
"Hidalgo","30.55"
"Guerrero","30.34"
"Guanajuato","26.88"
"Baja California","26.77"
"Zacatecas","26.66"
"Baja California Sur","26.16"
"Sinaloa","25.57"
"Durango","23.13"
"Sonora","22.14"
"Chihuahua","19.92"
"Coahuila de Zaragoza","17.42"
"Tamaulipas","13.84"
"Quintana Roo","13.61"
"Chiapas","7.20"
"Campeche","3.73"
