"Estado","% Ocupación"
"Ciudad de México","68.13"
"Aguascalientes","61.23"
"Baja California","56.06"
"México","51.95"
"Zacatecas","47.43"
"Querétaro","44.61"
"Nuevo León","43.22"
"Durango","42.57"
"Hidalgo","37.03"
"Coahuila de Zaragoza","35.92"
"Sonora","33.33"
"San Luis Potosí","32.36"
"Tabasco","31.34"
"Tlaxcala","31.20"
"Oaxaca","30.80"
"Jalisco","30.19"
"Morelos","25.43"
"Chihuahua","24.77"
"Guanajuato","23.79"
"Michoacán de Ocampo","23.75"
"Baja California Sur","22.22"
"Sinaloa","19.15"
"Veracruz de Ignacio de La Llave","17.59"
"Puebla","16.61"
"Colima","14.89"
"Yucatán","14.79"
"Tamaulipas","13.46"
"Guerrero","12.27"
"Quintana Roo","9.13"
"Nayarit","5.00"
"Chiapas","3.44"
"Campeche","1.15"
