"Estado","% Ocupación"
"Durango","73.11"
"Coahuila de Zaragoza","72.24"
"Zacatecas","68.16"
"Nuevo León","67.51"
"Chihuahua","64.67"
"Ciudad de México","58.49"
"Aguascalientes","51.80"
"Hidalgo","48.19"
"México","47.77"
"Guanajuato","45.99"
"Querétaro","40.99"
"Baja California","35.19"
"Sonora","28.86"
"Oaxaca","28.40"
"Guerrero","27.29"
"Nayarit","25.15"
"Tlaxcala","24.35"
"San Luis Potosí","24.14"
"Michoacán de Ocampo","24.01"
"Puebla","23.85"
"Jalisco","22.67"
"Veracruz de Ignacio de La Llave","21.52"
"Sinaloa","21.14"
"Tamaulipas","19.40"
"Colima","18.34"
"Morelos","17.69"
"Quintana Roo","16.97"
"Tabasco","15.67"
"Baja California Sur","13.75"
"Yucatán","11.63"
"Chiapas","3.36"
"Campeche","3.29"
