"Estado","% Ocupación"
"Querétaro","77.77"
"Colima","66.66"
"Yucatán","64.10"
"Ciudad de México","61.34"
"Morelos","59.09"
"México","46.56"
"Tabasco","38.70"
"Puebla","35.48"
"Chihuahua","31.57"
"Michoacán de Ocampo","31.57"
"Durango","31.50"
"Aguascalientes","31.03"
"Tamaulipas","28.57"
"Oaxaca","27.94"
"Quintana Roo","27.27"
"Coahuila de Zaragoza","26.31"
"Veracruz de Ignacio de La Llave","26.22"
"Sinaloa","25.25"
"Hidalgo","23.63"
"Zacatecas","22.22"
"Jalisco","21.85"
"Nuevo León","21.09"
"San Luis Potosí","20.98"
"Sonora","20.40"
"Guerrero","19.09"
"Guanajuato","16.12"
"Baja California","13.63"
"Tlaxcala","12.50"
"Chiapas","7.93"
"Baja California Sur","0.00"
"Nayarit","0.00"
"Campeche","0.00"
