"Estado","% Ocupación"
"Ciudad de México","67.94"
"Baja California","58.02"
"México","46.18"
"Quintana Roo","40.18"
"Morelos","34.32"
"Campeche","33.33"
"Guerrero","32.99"
"Tabasco","30.78"
"Sinaloa","26.31"
"Chihuahua","23.04"
"Veracruz de Ignacio de La Llave","20.71"
"Nayarit","18.18"
"Hidalgo","18.12"
"Tlaxcala","17.69"
"Yucatán","16.85"
"Coahuila de Zaragoza","15.38"
"Durango","12.59"
"Puebla","11.61"
"Tamaulipas","10.95"
"Aguascalientes","10.44"
"Michoacán de Ocampo","10.11"
"Nuevo León","9.35"
"Oaxaca","8.45"
"Guanajuato","7.57"
"Zacatecas","6.80"
"Chiapas","6.54"
"Sonora","6.42"
"Baja California Sur","6.13"
"Jalisco","5.21"
"San Luis Potosí","4.93"
"Querétaro","4.78"
"Colima","1.63"
