"Estado","% Ocupación"
"Nuevo León","68.10"
"Tabasco","67.61"
"Colima","57.81"
"Puebla","53.33"
"Baja California","48.43"
"Nayarit","48.38"
"Ciudad de México","48.16"
"Yucatán","47.05"
"Veracruz de Ignacio de La Llave","46.11"
"Coahuila de Zaragoza","45.83"
"Sinaloa","45.76"
"San Luis Potosí","44.33"
"Aguascalientes","43.16"
"México","41.03"
"Tlaxcala","40.87"
"Zacatecas","40.76"
"Quintana Roo","38.59"
"Sonora","32.16"
"Baja California Sur","32.06"
"Durango","30.90"
"Jalisco","30.89"
"Oaxaca","30.51"
"Tamaulipas","30.15"
"Querétaro","28.26"
"Guerrero","28.07"
"Chihuahua","25.09"
"Chiapas","24.42"
"Hidalgo","23.64"
"Michoacán de Ocampo","23.47"
"Morelos","20.51"
"Guanajuato","18.35"
"Campeche","15.32"
