"Estado","% Ocupación"
"Colima","100.00"
"Tlaxcala","87.50"
"Sinaloa","72.82"
"Veracruz de Ignacio de La Llave","72.41"
"Nuevo León","71.57"
"Sonora","69.69"
"Ciudad de México","69.21"
"Querétaro","67.64"
"Puebla","65.43"
"México","64.48"
"Baja California","63.04"
"Tabasco","60.30"
"Guerrero","57.64"
"Guanajuato","53.24"
"Oaxaca","52.56"
"Yucatán","50.00"
"Michoacán de Ocampo","48.71"
"Quintana Roo","47.82"
"Tamaulipas","46.59"
"Morelos","46.00"
"Coahuila de Zaragoza","45.45"
"Chiapas","42.85"
"Durango","35.13"
"San Luis Potosí","34.28"
"Jalisco","32.81"
"Chihuahua","30.00"
"Aguascalientes","29.41"
"Campeche","17.24"
"Zacatecas","13.33"
"Hidalgo","12.34"
"Baja California Sur","7.69"
"Nayarit","0.00"
