"Estado","% Ocupación"
"Ciudad de México","65.67"
"Baja California","57.95"
"México","54.34"
"Sinaloa","50.00"
"Guerrero","45.55"
"Chiapas","43.36"
"Veracruz de Ignacio de La Llave","36.36"
"Tabasco","34.18"
"Oaxaca","32.82"
"Puebla","32.34"
"Quintana Roo","25.75"
"Tlaxcala","22.50"
"Nayarit","21.42"
"Chihuahua","20.95"
"Yucatán","19.88"
"Sonora","18.50"
"Querétaro","18.47"
"Hidalgo","18.38"
"Morelos","18.08"
"Campeche","16.66"
"San Luis Potosí","16.12"
"Colima","15.00"
"Michoacán de Ocampo","14.17"
"Baja California Sur","13.46"
"Aguascalientes","13.33"
"Nuevo León","12.46"
"Guanajuato","10.76"
"Coahuila de Zaragoza","9.79"
"Tamaulipas","9.23"
"Durango","7.95"
"Zacatecas","6.66"
"Jalisco","4.38"
