"Estado","% Ocupación"
"Nayarit","74.70"
"Nuevo León","69.63"
"Colima","67.80"
"Coahuila de Zaragoza","61.34"
"Puebla","55.43"
"Tabasco","53.95"
"Veracruz de Ignacio de La Llave","48.69"
"Baja California Sur","47.75"
"Guanajuato","47.75"
"Ciudad de México","45.22"
"Tamaulipas","45.18"
"Hidalgo","42.97"
"México","41.76"
"Yucatán","41.29"
"Quintana Roo","38.24"
"Oaxaca","37.78"
"Baja California","37.67"
"Zacatecas","37.65"
"Sinaloa","37.48"
"Michoacán de Ocampo","36.87"
"Sonora","35.70"
"Guerrero","34.72"
"Aguascalientes","33.81"
"San Luis Potosí","31.88"
"Durango","30.06"
"Chiapas","27.35"
"Morelos","25.85"
"Jalisco","24.14"
"Tlaxcala","22.14"
"Campeche","20.46"
"Chihuahua","19.51"
"Querétaro","19.35"
