"Estado","% Ocupación"
"Baja California Sur","32.92"
"Chihuahua","30.89"
"Yucatán","23.84"
"Quintana Roo","21.11"
"Puebla","19.78"
"Michoacán de Ocampo","17.79"
"Ciudad de México","16.45"
"Baja California","16.31"
"Chiapas","15.09"
"Oaxaca","14.81"
"Aguascalientes","14.42"
"Nuevo León","13.78"
"Tamaulipas","13.75"
"Sinaloa","13.70"
"Colima","12.90"
"Tabasco","12.82"
"Guerrero","12.18"
"Campeche","11.53"
"Zacatecas","11.53"
"San Luis Potosí","11.04"
"México","10.70"
"Durango","10.22"
"Veracruz de Ignacio de La Llave","9.97"
"Nayarit","9.34"
"Querétaro","9.25"
"Sonora","8.92"
"Jalisco","8.60"
"Hidalgo","7.96"
"Coahuila de Zaragoza","6.92"
"Guanajuato","3.82"
"Tlaxcala","2.22"
"Morelos","0.00"
