"Estado","% Ocupación"
"Nayarit","78.65"
"Nuevo León","71.49"
"Coahuila de Zaragoza","64.52"
"Tabasco","59.30"
"Veracruz de Ignacio de La Llave","56.67"
"Puebla","56.49"
"Baja California Sur","52.68"
"Guanajuato","51.41"
"Tamaulipas","51.15"
"Colima","49.70"
"Ciudad de México","48.88"
"Zacatecas","42.90"
"México","42.74"
"Yucatán","41.42"
"Sonora","40.41"
"Sinaloa","40.41"
"Baja California","40.33"
"Hidalgo","40.22"
"Michoacán de Ocampo","39.37"
"Oaxaca","38.64"
"Quintana Roo","37.28"
"Guerrero","34.62"
"Durango","32.45"
"San Luis Potosí","32.14"
"Aguascalientes","31.10"
"Morelos","30.21"
"Tlaxcala","27.58"
"Querétaro","27.52"
"Chiapas","26.94"
"Campeche","26.86"
"Jalisco","24.98"
"Chihuahua","22.96"
