"Estado","% Ocupación"
"Ciudad de México","87.17"
"México","78.99"
"Nuevo León","72.19"
"Baja California","57.35"
"Tlaxcala","55.96"
"Hidalgo","51.26"
"Aguascalientes","49.75"
"Querétaro","47.97"
"Tabasco","46.78"
"Puebla","45.69"
"Jalisco","45.34"
"Coahuila de Zaragoza","45.00"
"Oaxaca","43.39"
"Sonora","43.08"
"San Luis Potosí","42.17"
"Colima","41.97"
"Durango","38.65"
"Michoacán de Ocampo","36.01"
"Veracruz de Ignacio de La Llave","35.53"
"Morelos","34.78"
"Guanajuato","34.72"
"Sinaloa","34.34"
"Zacatecas","30.16"
"Nayarit","27.58"
"Guerrero","27.45"
"Baja California Sur","25.55"
"Tamaulipas","23.54"
"Yucatán","22.54"
"Quintana Roo","21.46"
"Chihuahua","19.14"
"Chiapas","9.06"
"Campeche","5.42"
