"Estado","% Ocupación"
"Ciudad de México","61.47"
"México","61.37"
"Puebla","61.32"
"Tabasco","61.12"
"Sonora","60.69"
"Guanajuato","59.10"
"Colima","54.62"
"Nuevo León","54.38"
"Nayarit","53.75"
"Veracruz de Ignacio de La Llave","53.31"
"Baja California","50.86"
"Guerrero","44.06"
"Sinaloa","43.45"
"Tlaxcala","42.56"
"Coahuila de Zaragoza","42.37"
"Chiapas","39.87"
"Hidalgo","38.20"
"Yucatán","37.67"
"Morelos","36.06"
"Oaxaca","34.98"
"Tamaulipas","34.88"
"Campeche","30.81"
"Michoacán de Ocampo","25.10"
"Quintana Roo","24.87"
"Jalisco","23.20"
"Durango","22.56"
"Chihuahua","20.99"
"Aguascalientes","20.53"
"Zacatecas","19.93"
"Querétaro","19.13"
"Baja California Sur","15.49"
"San Luis Potosí","14.24"
