"Estado","% Ocupación"
"Ciudad de México","51.89"
"Puebla","50.18"
"México","43.77"
"Morelos","41.86"
"Querétaro","40.45"
"Oaxaca","35.62"
"Guerrero","28.22"
"Nuevo León","26.83"
"Hidalgo","26.39"
"Michoacán de Ocampo","25.92"
"Guanajuato","23.88"
"Aguascalientes","23.73"
"Tabasco","23.44"
"Veracruz de Ignacio de La Llave","20.91"
"Colima","19.50"
"Jalisco","18.93"
"Baja California Sur","18.65"
"Sinaloa","18.45"
"Nayarit","16.66"
"Tlaxcala","14.91"
"San Luis Potosí","14.72"
"Chihuahua","13.96"
"Durango","13.90"
"Zacatecas","12.90"
"Yucatán","12.38"
"Tamaulipas","11.61"
"Quintana Roo","11.45"
"Coahuila de Zaragoza","9.90"
"Sonora","9.80"
"Baja California","7.66"
"Campeche","4.84"
"Chiapas","4.66"
