"Estado","% Ocupación"
"Ciudad de México","86.35"
"México","79.14"
"Nuevo León","71.08"
"Tlaxcala","55.83"
"Oaxaca","55.28"
"Baja California","55.01"
"Hidalgo","53.37"
"Querétaro","48.14"
"Tabasco","45.83"
"Aguascalientes","45.32"
"San Luis Potosí","44.23"
"Jalisco","43.70"
"Sonora","43.30"
"Durango","40.76"
"Puebla","40.58"
"Morelos","40.25"
"Coahuila de Zaragoza","40.00"
"Michoacán de Ocampo","37.54"
"Guanajuato","34.98"
"Veracruz de Ignacio de La Llave","34.43"
"Colima","34.28"
"Zacatecas","34.16"
"Sinaloa","32.51"
"Baja California Sur","29.03"
"Guerrero","27.55"
"Nayarit","27.20"
"Yucatán","23.41"
"Tamaulipas","20.27"
"Chihuahua","20.00"
"Quintana Roo","18.00"
"Chiapas","8.22"
"Campeche","4.65"
