"Estado","% Ocupación"
"Ciudad de México","70.84"
"Baja California","65.10"
"México","52.50"
"Quintana Roo","43.35"
"Hidalgo","39.64"
"Guerrero","37.03"
"Campeche","35.51"
"Sinaloa","35.23"
"Tabasco","32.72"
"Veracruz de Ignacio de La Llave","31.83"
"Morelos","31.79"
"Chihuahua","24.63"
"Tlaxcala","23.80"
"Yucatán","20.54"
"Puebla","17.01"
"Durango","14.72"
"Tamaulipas","11.67"
"Nayarit","11.53"
"Michoacán de Ocampo","10.57"
"Nuevo León","10.14"
"Coahuila de Zaragoza","9.24"
"Aguascalientes","8.39"
"Sonora","8.03"
"Baja California Sur","7.79"
"Oaxaca","7.67"
"Zacatecas","7.50"
"Guanajuato","7.43"
"Jalisco","7.39"
"Chiapas","7.08"
"San Luis Potosí","5.83"
"Querétaro","5.46"
"Colima","5.31"
