"Estado","% Ocupación"
"Nuevo León","50.23"
"Nayarit","47.80"
"Colima","43.38"
"Ciudad de México","40.38"
"México","35.71"
"Guerrero","35.26"
"Coahuila de Zaragoza","33.43"
"Hidalgo","32.93"
"Michoacán de Ocampo","32.67"
"Durango","31.29"
"Veracruz de Ignacio de La Llave","30.09"
"Oaxaca","29.27"
"Chihuahua","28.59"
"Puebla","27.44"
"Zacatecas","25.07"
"Sinaloa","23.25"
"Querétaro","22.75"
"Tamaulipas","22.21"
"Jalisco","21.85"
"Guanajuato","18.94"
"Tabasco","18.48"
"Baja California Sur","18.36"
"San Luis Potosí","18.25"
"Sonora","17.97"
"Aguascalientes","17.78"
"Morelos","17.75"
"Baja California","17.25"
"Quintana Roo","16.84"
"Yucatán","14.65"
"Tlaxcala","10.37"
"Chiapas","4.95"
"Campeche","4.92"
