"Estado","% Ocupación"
"Ciudad de México","73.49"
"Nuevo León","63.64"
"México","62.80"
"Aguascalientes","56.82"
"Hidalgo","49.07"
"Oaxaca","48.10"
"Colima","46.73"
"Morelos","44.69"
"Veracruz de Ignacio de La Llave","43.54"
"Guerrero","43.33"
"Puebla","42.78"
"Jalisco","42.54"
"Michoacán de Ocampo","41.74"
"Querétaro","41.64"
"Tabasco","40.38"
"San Luis Potosí","39.91"
"Nayarit","39.88"
"Baja California","38.63"
"Zacatecas","36.84"
"Tlaxcala","36.80"
"Guanajuato","35.16"
"Sinaloa","32.01"
"Baja California Sur","28.50"
"Coahuila de Zaragoza","27.87"
"Sonora","26.79"
"Tamaulipas","24.76"
"Yucatán","24.61"
"Durango","24.16"
"Chihuahua","24.04"
"Quintana Roo","21.84"
"Chiapas","11.28"
"Campeche","6.66"
