"Estado","% Ocupación"
"Aguascalientes","61.30"
"Ciudad de México","53.67"
"Nuevo León","50.59"
"Chihuahua","41.77"
"Baja California","41.24"
"Zacatecas","40.55"
"Durango","40.19"
"Querétaro","38.36"
"Oaxaca","37.41"
"México","35.30"
"San Luis Potosí","34.85"
"Sonora","34.72"
"Coahuila de Zaragoza","32.52"
"Sinaloa","21.95"
"Morelos","21.84"
"Hidalgo","21.16"
"Jalisco","20.50"
"Colima","20.00"
"Guerrero","17.25"
"Veracruz de Ignacio de La Llave","17.18"
"Guanajuato","16.53"
"Tabasco","15.26"
"Puebla","14.62"
"Michoacán de Ocampo","14.53"
"Tamaulipas","14.34"
"Nayarit","10.58"
"Baja California Sur","10.20"
"Yucatán","9.80"
"Tlaxcala","9.09"
"Quintana Roo","7.52"
"Chiapas","1.92"
"Campeche","1.68"
