"Estado","% Ocupación"
"Tlaxcala","100.00"
"Zacatecas","93.10"
"Ciudad de México","91.37"
"Nuevo León","85.92"
"México","83.48"
"Guanajuato","77.33"
"Aguascalientes","75.24"
"Querétaro","74.28"
"Puebla","71.91"
"Oaxaca","65.30"
"Yucatán","63.15"
"Tabasco","62.39"
"Nayarit","61.29"
"Durango","58.57"
"Jalisco","57.33"
"Sinaloa","57.14"
"Hidalgo","54.38"
"Veracruz de Ignacio de La Llave","50.00"
"San Luis Potosí","48.86"
"Morelos","47.88"
"Tamaulipas","47.50"
"Baja California Sur","44.44"
"Coahuila de Zaragoza","43.63"
"Chihuahua","43.13"
"Quintana Roo","38.66"
"Sonora","37.31"
"Guerrero","32.11"
"Michoacán de Ocampo","30.23"
"Baja California","28.92"
"Colima","28.57"
"Chiapas","23.52"
"Campeche","15.15"
