"Estado","% Ocupación"
"Ciudad de México","87.21"
"México","82.26"
"Puebla","78.39"
"Morelos","77.71"
"Hidalgo","74.23"
"Guanajuato","73.77"
"Nuevo León","73.09"
"Guerrero","70.74"
"Nayarit","69.96"
"Querétaro","58.63"
"Veracruz de Ignacio de La Llave","51.06"
"Michoacán de Ocampo","50.80"
"Jalisco","50.50"
"Baja California Sur","48.84"
"Zacatecas","45.38"
"Oaxaca","45.04"
"Sonora","44.04"
"Tlaxcala","40.98"
"Aguascalientes","39.30"
"Coahuila de Zaragoza","37.95"
"Colima","37.31"
"Baja California","36.88"
"San Luis Potosí","35.70"
"Sinaloa","35.51"
"Durango","30.97"
"Quintana Roo","28.74"
"Tamaulipas","27.97"
"Tabasco","27.23"
"Chihuahua","20.14"
"Yucatán","13.43"
"Chiapas","10.25"
"Campeche","4.45"
