"Estado","% Ocupación"
"Tlaxcala","100.00"
"Colima","100.00"
"Baja California","72.94"
"México","71.19"
"Sinaloa","64.28"
"Yucatán","63.33"
"Querétaro","62.50"
"Puebla","60.31"
"Chiapas","57.31"
"Guerrero","56.86"
"Ciudad de México","55.84"
"Veracruz de Ignacio de La Llave","54.54"
"Oaxaca","53.12"
"Morelos","50.00"
"Sonora","48.88"
"Tabasco","43.65"
"San Luis Potosí","40.47"
"Guanajuato","38.46"
"Quintana Roo","35.08"
"Michoacán de Ocampo","33.33"
"Chihuahua","30.48"
"Tamaulipas","29.54"
"Zacatecas","21.73"
"Hidalgo","21.56"
"Jalisco","20.93"
"Nuevo León","20.34"
"Durango","20.00"
"Coahuila de Zaragoza","19.23"
"Aguascalientes","13.63"
"Campeche","4.54"
"Nayarit","0.00"
"Baja California Sur","0.00"
