"Estado","% Ocupación"
"Chihuahua","33.01"
"Ciudad de México","28.00"
"Tabasco","27.32"
"Yucatán","22.11"
"Baja California Sur","19.89"
"Tlaxcala","17.07"
"Aguascalientes","16.35"
"Puebla","15.58"
"Querétaro","15.52"
"México","15.10"
"Tamaulipas","14.18"
"Durango","14.18"
"Michoacán de Ocampo","14.17"
"Colima","13.04"
"Baja California","12.94"
"Morelos","12.90"
"Guerrero","12.50"
"Quintana Roo","11.92"
"Nuevo León","11.02"
"Oaxaca","10.81"
"Hidalgo","9.85"
"Jalisco","9.78"
"Zacatecas","8.64"
"Sinaloa","8.61"
"Veracruz de Ignacio de La Llave","7.97"
"San Luis Potosí","7.11"
"Nayarit","6.45"
"Chiapas","4.59"
"Sonora","4.58"
"Coahuila de Zaragoza","3.81"
"Guanajuato","3.58"
"Campeche","2.36"
