"Estado","% Ocupación"
"Baja California Sur","100.00"
"Ciudad de México","72.51"
"México","71.94"
"Puebla","68.81"
"Morelos","67.85"
"Sinaloa","67.30"
"Guerrero","66.66"
"Querétaro","65.51"
"Veracruz de Ignacio de La Llave","64.77"
"Tlaxcala","62.50"
"Baja California","60.93"
"Nayarit","52.00"
"Sonora","51.35"
"Oaxaca","50.00"
"Colima","50.00"
"Quintana Roo","46.57"
"Yucatán","35.71"
"Guanajuato","34.66"
"Tabasco","34.59"
"Chiapas","33.33"
"Michoacán de Ocampo","31.42"
"Hidalgo","27.77"
"Chihuahua","23.68"
"San Luis Potosí","23.52"
"Tamaulipas","20.00"
"Zacatecas","19.04"
"Nuevo León","14.86"
"Campeche","13.88"
"Jalisco","13.17"
"Aguascalientes","11.11"
"Coahuila de Zaragoza","5.55"
"Durango","4.54"
