"Estado","% Ocupación"
"Ciudad de México","65.95"
"Aguascalientes","58.51"
"Baja California","55.14"
"México","51.74"
"Zacatecas","47.77"
"Nuevo León","42.52"
"Querétaro","40.75"
"Coahuila de Zaragoza","37.35"
"Sonora","36.86"
"Hidalgo","36.45"
"Oaxaca","34.61"
"San Luis Potosí","33.33"
"Durango","33.33"
"Jalisco","32.30"
"Tlaxcala","31.25"
"Chihuahua","30.33"
"Tabasco","26.95"
"Sinaloa","22.98"
"Michoacán de Ocampo","22.44"
"Guanajuato","22.26"
"Morelos","17.85"
"Baja California Sur","17.85"
"Puebla","17.46"
"Veracruz de Ignacio de La Llave","15.31"
"Yucatán","15.04"
"Colima","14.60"
"Tamaulipas","14.19"
"Guerrero","9.09"
"Quintana Roo","7.33"
"Nayarit","4.90"
"Chiapas","1.90"
"Campeche","1.15"
