"Estado","% Ocupación"
"Aguascalientes","44.85"
"Nuevo León","41.13"
"Ciudad de México","39.41"
"Colima","32.72"
"Baja California","31.63"
"Zacatecas","31.57"
"San Luis Potosí","29.90"
"México","28.84"
"Veracruz de Ignacio de La Llave","28.66"
"Coahuila de Zaragoza","28.63"
"Querétaro","27.89"
"Michoacán de Ocampo","27.13"
"Sinaloa","26.77"
"Durango","26.41"
"Jalisco","26.26"
"Oaxaca","23.39"
"Tabasco","22.05"
"Chihuahua","21.79"
"Quintana Roo","21.72"
"Puebla","21.22"
"Yucatán","20.66"
"Tlaxcala","19.40"
"Tamaulipas","18.45"
"Nayarit","17.51"
"Hidalgo","15.93"
"Baja California Sur","15.56"
"Guerrero","14.22"
"Guanajuato","13.73"
"Sonora","12.21"
"Morelos","12.02"
"Campeche","8.88"
"Chiapas","3.84"
